timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
67.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
67.00;269.195569;21;-59060515#0_0;209.489533;0.000000;13.126638;DEFAULT_VEHTYPE;9.227145;45.476916
67.00;269.424955;25;:1492437129_0_0;4.776449;0.000000;5.850682;DEFAULT_VEHTYPE;9.230147;45.476939
67.00;89.417794;26;:5912731014_7_0;1.437379;0.000000;12.126663;DEFAULT_VEHTYPE;9.232236;45.476921
67.00;89.413657;27;:1492437131_2_0;3.075462;0.000000;1.784022;DEFAULT_VEHTYPE;9.234267;45.476931
67.00;7.197774;28;:283840346_0_0;2.938156;0.000000;6.739470;DEFAULT_VEHTYPE;9.234387;45.477249
67.00;89.430339;29;60361104#6_0;66.920214;0.000000;2.002364;DEFAULT_VEHTYPE;9.234145;45.476930
67.00;89.430339;3;60361104#6_0;48.669733;0.000000;5.082619;DEFAULT_VEHTYPE;9.233911;45.476929
67.00;269.430440;30;-60361104#5_0;24.369693;0.000000;10.541316;DEFAULT_VEHTYPE;9.232856;45.476953
67.00;269.430440;31;-60361104#5_0;42.423179;0.000000;2.737557;DEFAULT_VEHTYPE;9.232625;45.476952
67.00;358.954203;32;263965140#3_0;61.779716;0.000000;13.885807;DEFAULT_VEHTYPE;9.230029;45.478276
67.00;269.433473;33;-60361104#3_0;80.847548;0.000000;9.303591;DEFAULT_VEHTYPE;9.231183;45.476944
67.00;89.433473;34;60361104#3_0;15.936682;0.000000;12.665726;DEFAULT_VEHTYPE;9.231244;45.476916
67.00;269.430339;36;-60361104#6_0;15.612817;0.000000;8.711499;DEFAULT_VEHTYPE;9.234028;45.476958
67.00;343.370538;38;:2701614261_4_0;6.051618;0.000000;0.223564;DEFAULT_VEHTYPE;9.234358;45.476933
67.00;89.222656;39;59060515#2_0;3.052176;0.000000;0.067003;DEFAULT_VEHTYPE;9.229940;45.476909
67.00;89.430440;4;60361104#5_0;28.453449;0.000000;10.692820;DEFAULT_VEHTYPE;9.232773;45.476923
67.00;359.208794;40;263965140#2_0;41.453036;0.000000;11.984426;DEFAULT_VEHTYPE;9.230045;45.477450
67.00;80.254879;41;:1492437129_2_0;0.243975;0.000000;5.299481;DEFAULT_VEHTYPE;9.230147;45.476910
67.00;89.184280;42;59060515#1_0;0.930470;0.000000;1.249482;DEFAULT_VEHTYPE;9.229838;45.476908
67.00;269.433473;43;-60361104#3_0;62.451180;0.000000;6.938551;DEFAULT_VEHTYPE;9.231418;45.476946
67.00;89.430339;45;60361104#6_0;21.270887;0.000000;13.992479;DEFAULT_VEHTYPE;9.233561;45.476927
67.00;216.615457;46;:2701614261_0_0;6.604579;0.000000;5.189617;DEFAULT_VEHTYPE;9.234298;45.476962
67.00;359.290824;48;19786541#0_0;199.484078;0.000000;11.646147;DEFAULT_VEHTYPE;9.230063;45.476271
67.00;179.181786;49;-264485079#2_0;12.795864;0.000000;7.041052;DEFAULT_VEHTYPE;9.234320;45.478339
67.00;89.430339;7;60361104#6_0;57.333573;0.000000;0.391068;DEFAULT_VEHTYPE;9.234022;45.476930
67.00;87.357093;8;:2496456223_0_0;1.502972;0.000000;4.759381;DEFAULT_VEHTYPE;9.230127;45.479241
67.00;269.430339;9;-60361104#6_0;50.468633;0.000000;11.678759;DEFAULT_VEHTYPE;9.233582;45.476956
68.00;179.068729;12;-211138994#0_0;58.454695;0.000000;13.616759;DEFAULT_VEHTYPE;9.229980;45.478635
68.00;269.428140;13;-60361104#2_0;18.193448;0.000000;13.185080;DEFAULT_VEHTYPE;9.230687;45.476942
68.00;269.433047;14;:5912731022_0_0;0.484755;0.000000;5.615065;DEFAULT_VEHTYPE;9.232403;45.476950
68.00;269.414281;16;-60361104#3_0;3.267321;0.000000;8.499689;DEFAULT_VEHTYPE;9.232176;45.476949
68.00;269.195569;18;-59060515#0_0;163.603760;0.000000;12.270036;DEFAULT_VEHTYPE;9.227732;45.476921
68.00;269.428140;2;-60361104#2_0;41.148220;0.000000;13.224406;DEFAULT_VEHTYPE;9.230393;45.476941
68.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
68.00;269.205065;21;-59060515#0_0;222.533652;0.000000;13.044118;DEFAULT_VEHTYPE;9.226978;45.476915
68.00;280.706015;25;:205748236_0_0;3.657359;0.000000;5.350910;DEFAULT_VEHTYPE;9.230081;45.476948
68.00;89.456560;26;:5912731022_7_0;6.033484;0.000000;12.176105;DEFAULT_VEHTYPE;9.232392;45.476922
68.00;89.410384;27;:1492437131_2_0;3.677734;0.000000;0.602272;DEFAULT_VEHTYPE;9.234275;45.476931
68.00;73.121832;28;26013446_0;0.537992;0.000000;6.549836;DEFAULT_VEHTYPE;9.234457;45.477274
68.00;89.430339;29;60361104#6_0;68.245926;0.000000;1.325712;DEFAULT_VEHTYPE;9.234162;45.476930
68.00;89.430339;3;60361104#6_0;49.706026;0.000000;1.036293;DEFAULT_VEHTYPE;9.233925;45.476929
68.00;269.430440;30;-60361104#5_0;30.970929;0.000000;6.601236;DEFAULT_VEHTYPE;9.232772;45.476952
68.00;269.430440;31;-60361104#5_0;45.834075;0.000000;3.410897;DEFAULT_VEHTYPE;9.232582;45.476951
68.00;358.954203;32;263965140#3_0;75.162645;0.000000;13.382928;DEFAULT_VEHTYPE;9.230026;45.478396
68.00;269.435815;33;:7037154502_0_0;0.651594;0.000000;11.834046;DEFAULT_VEHTYPE;9.231032;45.476944
68.00;89.433473;34;60361104#3_0;29.392568;0.000000;13.455886;DEFAULT_VEHTYPE;9.231416;45.476917
68.00;269.430339;36;-60361104#6_0;26.068757;0.000000;10.455940;DEFAULT_VEHTYPE;9.233894;45.476958
68.00;343.233557;38;:2701614261_4_0;6.085346;0.000000;0.033727;DEFAULT_VEHTYPE;9.234358;45.476933
68.00;89.223846;39;59060515#2_0;3.088110;0.000000;0.035934;DEFAULT_VEHTYPE;9.229940;45.476909
68.00;89.430440;4;60361104#5_0;41.647142;0.000000;13.193693;DEFAULT_VEHTYPE;9.232942;45.476924
68.00;359.208794;40;263965140#2_0;54.604806;0.000000;13.151770;DEFAULT_VEHTYPE;9.230043;45.477568
68.00;89.367899;41;60361104#2_0;0.111030;0.000000;7.477055;DEFAULT_VEHTYPE;9.230242;45.476911
68.00;89.176106;42;59060515#1_0;1.448076;0.000000;0.517606;DEFAULT_VEHTYPE;9.229844;45.476908
68.00;269.433473;43;-60361104#3_0;71.577718;0.000000;9.126538;DEFAULT_VEHTYPE;9.231302;45.476945
68.00;89.430339;45;60361104#6_0;32.145008;0.000000;10.874120;DEFAULT_VEHTYPE;9.233700;45.476928
68.00;266.835411;46;:1492437131_0_0;3.540802;0.000000;5.206223;DEFAULT_VEHTYPE;9.234232;45.476959
68.00;359.285464;48;19786541#0_0;211.606944;0.000000;12.122866;DEFAULT_VEHTYPE;9.230061;45.476380
68.00;179.181786;49;-264485079#2_0;21.492468;0.000000;8.696605;DEFAULT_VEHTYPE;9.234322;45.478260
68.00;89.430339;7;60361104#6_0;59.399436;0.000000;2.065863;DEFAULT_VEHTYPE;9.234049;45.476930
68.00;89.531380;8;23687156#1_0;2.681889;0.000000;6.188917;DEFAULT_VEHTYPE;9.230207;45.479242
68.00;269.430339;9;-60361104#6_0;61.910799;0.000000;11.442166;DEFAULT_VEHTYPE;9.233436;45.476956
69.00;179.029945;12;:249177474_13_0;7.471054;0.000000;14.226359;DEFAULT_VEHTYPE;9.229983;45.478507
69.00;269.428140;13;-60361104#2_0;31.836955;0.000000;13.643508;DEFAULT_VEHTYPE;9.230512;45.476941
69.00;269.471943;14;:5912731014_0_0;0.444548;0.000000;7.539793;DEFAULT_VEHTYPE;9.232306;45.476950
69.00;269.433473;16;-60361104#3_0;13.139458;0.000000;9.872136;DEFAULT_VEHTYPE;9.232049;45.476949
69.00;269.195569;18;-59060515#0_0;176.114550;0.000000;12.510790;DEFAULT_VEHTYPE;9.227572;45.476919
69.00;269.428140;2;-60361104#2_0;51.408978;0.000000;10.260758;DEFAULT_VEHTYPE;9.230262;45.476940
69.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
69.00;269.205065;21;-59060515#0_0;236.191248;0.000000;13.657596;DEFAULT_VEHTYPE;9.226803;45.476913
69.00;337.077561;25;:205748236_0_0;9.087931;0.000000;5.430572;DEFAULT_VEHTYPE;9.230053;45.476989
69.00;89.430440;26;60361104#5_0;10.343541;0.000000;11.690057;DEFAULT_VEHTYPE;9.232541;45.476922
69.00;89.409872;27;60361104#7_0;0.003723;0.000000;0.175989;DEFAULT_VEHTYPE;9.234277;45.476931
69.00;89.294166;28;26013446_0;9.658448;0.000000;9.120456;DEFAULT_VEHTYPE;9.234574;45.477274
69.00;89.430339;29;60361104#6_0;69.517392;0.000000;1.271465;DEFAULT_VEHTYPE;9.234178;45.476930
69.00;89.430339;3;60361104#6_0;51.243382;0.000000;1.537356;DEFAULT_VEHTYPE;9.233944;45.476929
69.00;269.430440;30;-60361104#5_0;35.819859;0.000000;4.848930;DEFAULT_VEHTYPE;9.232710;45.476952
69.00;269.430440;31;-60361104#5_0;51.618604;0.000000;5.784529;DEFAULT_VEHTYPE;9.232508;45.476951
69.00;359.009328;32;:249177474_5_0;3.686903;0.000000;13.444259;DEFAULT_VEHTYPE;9.230023;45.478517
69.00;269.428234;33;-60361104#2_0;4.979773;0.000000;13.728179;DEFAULT_VEHTYPE;9.230856;45.476943
69.00;89.433473;34;60361104#3_0;42.865650;0.000000;13.473082;DEFAULT_VEHTYPE;9.231589;45.476918
69.00;269.430339;36;-60361104#6_0;38.305903;0.000000;12.237146;DEFAULT_VEHTYPE;9.233738;45.476957
69.00;323.206524;38;:2701614261_10_0;2.456975;0.000000;2.591629;DEFAULT_VEHTYPE;9.234334;45.476949
69.00;89.281725;39;:205748236_9_0;1.636145;0.000000;1.748035;DEFAULT_VEHTYPE;9.229963;45.476909
69.00;89.430440;4;60361104#5_0;55.025411;0.000000;13.378268;DEFAULT_VEHTYPE;9.233113;45.476925
69.00;89.428140;41;60361104#2_0;9.941965;0.000000;9.830935;DEFAULT_VEHTYPE;9.230368;45.476912
69.00;89.174853;42;59060515#1_0;1.527383;0.000000;0.079308;DEFAULT_VEHTYPE;9.229845;45.476908
69.00;269.433473;43;-60361104#3_0;82.084950;0.000000;10.507232;DEFAULT_VEHTYPE;9.231167;45.476944
69.00;89.430339;45;60361104#6_0;39.123391;0.000000;6.978383;DEFAULT_VEHTYPE;9.233789;45.476928
69.00;269.430339;46;-60361104#6_0;6.375306;0.000000;6.674504;DEFAULT_VEHTYPE;9.234146;45.476959
69.00;359.285464;48;19786541#0_0;223.767086;0.000000;12.160142;DEFAULT_VEHTYPE;9.230060;45.476490
69.00;179.181786;49;-264485079#2_0;31.827031;0.000000;10.334563;DEFAULT_VEHTYPE;9.234323;45.478167
69.00;89.430339;7;60361104#6_0;60.320128;0.000000;0.920691;DEFAULT_VEHTYPE;9.234060;45.476930
69.00;89.620563;8;23687156#1_0;11.057545;0.000000;8.375656;DEFAULT_VEHTYPE;9.230314;45.479242
69.00;269.430339;9;-60361104#6_0;72.766681;0.000000;10.855882;DEFAULT_VEHTYPE;9.233297;45.476955
70.00;178.954203;12;-263965140#3_0;10.827735;0.000000;13.406681;DEFAULT_VEHTYPE;9.229985;45.478386
70.00;269.428140;13;-60361104#2_0;41.447239;0.000000;9.610283;DEFAULT_VEHTYPE;9.230389;45.476940
70.00;269.402756;14;-60361104#3_0;2.226915;0.000000;9.152367;DEFAULT_VEHTYPE;9.232189;45.476949
70.00;269.433473;16;-60361104#3_0;24.719663;0.000000;11.580205;DEFAULT_VEHTYPE;9.231901;45.476948
70.00;269.195569;18;-59060515#0_0;188.623227;0.000000;12.508677;DEFAULT_VEHTYPE;9.227412;45.476918
70.00;269.373613;2;:1492437129_0_0;2.698509;0.000000;6.969531;DEFAULT_VEHTYPE;9.230174;45.476939
70.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
70.00;269.183127;21;-59060515#0_0;249.655835;0.000000;13.464587;DEFAULT_VEHTYPE;9.226631;45.476912
70.00;358.993296;25;:1492437132_0_0;3.207098;0.000000;5.589168;DEFAULT_VEHTYPE;9.230052;45.477040
70.00;89.430440;26;60361104#5_0;22.870728;0.000000;12.527187;DEFAULT_VEHTYPE;9.232702;45.476923
70.00;87.956145;27;:2701614261_7_0;0.785270;0.000000;0.981547;DEFAULT_VEHTYPE;9.234290;45.476932
70.00;89.294166;28;26013446_0;20.765079;0.000000;11.106631;DEFAULT_VEHTYPE;9.234716;45.477275
70.00;89.430339;29;60361104#6_0;69.686469;0.000000;0.169078;DEFAULT_VEHTYPE;9.234180;45.476930
70.00;89.430339;3;60361104#6_0;52.614123;0.000000;1.370740;DEFAULT_VEHTYPE;9.233962;45.476929
70.00;269.430440;30;-60361104#5_0;41.654463;0.000000;5.834605;DEFAULT_VEHTYPE;9.232635;45.476952
70.00;269.430440;31;-60361104#5_0;58.320922;0.000000;6.702318;DEFAULT_VEHTYPE;9.232422;45.476951
70.00;359.068729;32;211138994#0_0;6.694408;0.000000;13.047504;DEFAULT_VEHTYPE;9.230021;45.478635
70.00;269.428140;33;-60361104#2_0;19.550768;0.000000;14.570994;DEFAULT_VEHTYPE;9.230669;45.476942
70.00;89.433473;34;60361104#3_0;56.405758;0.000000;13.540108;DEFAULT_VEHTYPE;9.231762;45.476918
70.00;269.430339;36;-60361104#6_0;51.766654;0.000000;13.460750;DEFAULT_VEHTYPE;9.233565;45.476956
70.00;284.789626;38;:1492437131_0_0;0.131853;0.000000;4.844879;DEFAULT_VEHTYPE;9.234275;45.476960
70.00;89.283840;39;:205748236_9_0;4.750111;0.000000;3.113966;DEFAULT_VEHTYPE;9.230002;45.476910
70.00;89.428140;41;60361104#2_0;21.476384;0.000000;11.534420;DEFAULT_VEHTYPE;9.230515;45.476912
70.00;89.157239;42;59060515#1_0;2.642823;0.000000;1.115439;DEFAULT_VEHTYPE;9.229859;45.476908
70.00;269.440487;43;:7037154502_0_0;1.951741;0.000000;11.896791;DEFAULT_VEHTYPE;9.231015;45.476944
70.00;89.430339;45;60361104#6_0;43.011041;0.000000;3.887650;DEFAULT_VEHTYPE;9.233839;45.476929
70.00;269.430339;46;-60361104#6_0;15.609251;0.000000;9.233945;DEFAULT_VEHTYPE;9.234028;45.476958
70.00;359.285464;48;19786541#0_0;236.022800;0.000000;12.255714;DEFAULT_VEHTYPE;9.230058;45.476600
70.00;179.181786;49;-264485079#2_0;43.062135;0.000000;11.235103;DEFAULT_VEHTYPE;9.234325;45.478066
70.00;89.430339;7;60361104#6_0;61.673546;0.000000;1.353418;DEFAULT_VEHTYPE;9.234078;45.476930
70.00;89.620563;8;23687156#1_0;21.999479;0.000000;10.941934;DEFAULT_VEHTYPE;9.230454;45.479242
70.00;269.447672;9;-60361104#5_0;0.897215;0.000000;10.950534;DEFAULT_VEHTYPE;9.233157;45.476954
71.00;178.954203;12;-263965140#3_0;25.224351;0.000000;14.396616;DEFAULT_VEHTYPE;9.229988;45.478256
71.00;269.428140;13;-60361104#2_0;48.527376;0.000000;7.080137;DEFAULT_VEHTYPE;9.230299;45.476940
71.00;269.433473;14;-60361104#3_0;13.649627;0.000000;11.422712;DEFAULT_VEHTYPE;9.232043;45.476949
71.00;269.433473;16;-60361104#3_0;36.466711;0.000000;11.747048;DEFAULT_VEHTYPE;9.231751;45.476947
71.00;269.195569;18;-59060515#0_0;201.182723;0.000000;12.559496;DEFAULT_VEHTYPE;9.227251;45.476917
71.00;269.295983;2;:205748236_1_0;4.824282;0.000000;8.595773;DEFAULT_VEHTYPE;9.230064;45.476939
71.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
71.00;359.237919;25;263965140#2_0;2.757172;0.000000;6.900074;DEFAULT_VEHTYPE;9.230051;45.477102
71.00;89.430440;26;60361104#5_0;34.532397;0.000000;11.661669;DEFAULT_VEHTYPE;9.232851;45.476924
71.00;87.485361;27;:2701614261_7_0;1.035518;0.000000;0.250248;DEFAULT_VEHTYPE;9.234293;45.476932
71.00;89.294166;28;26013446_0;34.425439;0.000000;13.660360;DEFAULT_VEHTYPE;9.234890;45.477276
71.00;89.430339;29;60361104#6_0;70.452750;0.000000;0.766280;DEFAULT_VEHTYPE;9.234190;45.476930
71.00;89.430339;3;60361104#6_0;53.720590;0.000000;1.106467;DEFAULT_VEHTYPE;9.233976;45.476929
71.00;269.430440;30;-60361104#5_0;49.536357;0.000000;7.881894;DEFAULT_VEHTYPE;9.232534;45.476951
71.00;269.461215;31;-60361104#4_0;0.036158;0.000000;8.445236;DEFAULT_VEHTYPE;9.232314;45.476950
71.00;359.068729;32;211138994#0_0;19.644845;0.000000;12.950438;DEFAULT_VEHTYPE;9.230019;45.478751
71.00;269.428140;33;-60361104#2_0;30.419569;0.000000;10.868802;DEFAULT_VEHTYPE;9.230530;45.476941
71.00;89.433473;34;60361104#3_0;70.181532;0.000000;13.775774;DEFAULT_VEHTYPE;9.231938;45.476919
71.00;269.430339;36;-60361104#6_0;64.611976;0.000000;12.845322;DEFAULT_VEHTYPE;9.233401;45.476955
71.00;269.416545;38;-60361104#6_0;2.459599;0.000000;6.167745;DEFAULT_VEHTYPE;9.234196;45.476959
71.00;89.283840;39;:205748236_9_0;9.263889;0.000000;4.513777;DEFAULT_VEHTYPE;9.230060;45.476910
71.00;89.428140;41;60361104#2_0;33.638127;0.000000;12.161743;DEFAULT_VEHTYPE;9.230671;45.476913
71.00;89.134194;42;59060515#2_0;0.380416;0.000000;3.707594;DEFAULT_VEHTYPE;9.229906;45.476909
71.00;269.428140;43;-60361104#2_0;6.320299;0.000000;13.768558;DEFAULT_VEHTYPE;9.230839;45.476943
71.00;89.430339;45;60361104#6_0;44.663683;0.000000;1.652642;DEFAULT_VEHTYPE;9.233860;45.476929
71.00;269.430339;46;-60361104#6_0;26.639418;0.000000;11.030167;DEFAULT_VEHTYPE;9.233887;45.476958
71.00;359.285464;48;19786541#0_0;248.460382;0.000000;12.437582;DEFAULT_VEHTYPE;9.230057;45.476712
71.00;179.181786;49;-264485079#2_0;54.000634;0.000000;10.938499;DEFAULT_VEHTYPE;9.234326;45.477968
71.00;89.430339;7;60361104#6_0;62.178283;0.000000;0.504737;DEFAULT_VEHTYPE;9.234084;45.476930
71.00;89.620563;8;23687156#1_0;34.449303;0.000000;12.449823;DEFAULT_VEHTYPE;9.230613;45.479243
71.00;269.430440;9;-60361104#5_0;11.883722;0.000000;10.986508;DEFAULT_VEHTYPE;9.233016;45.476953
72.00;178.954203;12;-263965140#3_0;39.565273;0.000000;14.340922;DEFAULT_VEHTYPE;9.229991;45.478127
72.00;269.367668;13;:1492437129_0_0;1.826026;0.000000;8.978650;DEFAULT_VEHTYPE;9.230185;45.476939
72.00;269.433473;14;-60361104#3_0;26.539359;0.000000;12.889732;DEFAULT_VEHTYPE;9.231878;45.476948
72.00;269.433473;16;-60361104#3_0;48.291427;0.000000;11.824716;DEFAULT_VEHTYPE;9.231599;45.476946
72.00;269.195569;18;-59060515#0_0;213.673931;0.000000;12.491208;DEFAULT_VEHTYPE;9.227092;45.476915
72.00;269.284709;2;-59060515#2_0;0.625804;0.000000;10.221522;DEFAULT_VEHTYPE;9.229933;45.476938
72.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
72.00;359.208794;25;263965140#2_0;12.095964;0.000000;9.338792;DEFAULT_VEHTYPE;9.230049;45.477186
72.00;89.430440;26;60361104#5_0;46.906271;0.000000;12.373874;DEFAULT_VEHTYPE;9.233009;45.476925
72.00;84.075653;27;:2701614261_7_0;2.850566;0.000000;1.815048;DEFAULT_VEHTYPE;9.234316;45.476935
72.00;89.294166;28;26013446_0;49.014821;0.000000;14.589382;DEFAULT_VEHTYPE;9.235077;45.477278
72.00;89.430339;29;60361104#6_0;70.749558;0.000000;0.296808;DEFAULT_VEHTYPE;9.234194;45.476930
72.00;89.430339;3;60361104#6_0;54.402034;0.000000;0.681445;DEFAULT_VEHTYPE;9.233985;45.476929
72.00;269.430440;30;-60361104#5_0;57.838013;0.000000;8.301655;DEFAULT_VEHTYPE;9.232428;45.476951
72.00;269.416006;31;-60361104#3_0;3.423090;0.000000;10.956932;DEFAULT_VEHTYPE;9.232174;45.476949
72.00;359.068729;32;211138994#0_0;32.329354;0.000000;12.684508;DEFAULT_VEHTYPE;9.230017;45.478865
72.00;269.428140;33;-60361104#2_0;38.849783;0.000000;8.430214;DEFAULT_VEHTYPE;9.230423;45.476941
72.00;89.433473;34;60361104#3_0;82.985908;0.000000;12.804376;DEFAULT_VEHTYPE;9.232102;45.476920
72.00;269.448080;36;:5912626798_0_0;4.203850;0.000000;13.011874;DEFAULT_VEHTYPE;9.233235;45.476955
72.00;269.430339;38;-60361104#6_0;10.678121;0.000000;8.218522;DEFAULT_VEHTYPE;9.234091;45.476959
72.00;89.367385;39;60361104#0_0;1.311834;0.000000;6.457945;DEFAULT_VEHTYPE;9.230143;45.476910
72.00;89.428140;41;60361104#2_0;45.940813;0.000000;12.302685;DEFAULT_VEHTYPE;9.230828;45.476914
72.00;89.209293;42;59060515#2_0;2.648593;0.000000;2.268177;DEFAULT_VEHTYPE;9.229935;45.476909
72.00;269.428140;43;-60361104#2_0;19.013616;0.000000;12.693316;DEFAULT_VEHTYPE;9.230676;45.476942
72.00;89.430339;45;60361104#6_0;46.156578;0.000000;1.492895;DEFAULT_VEHTYPE;9.233879;45.476929
72.00;269.430339;46;-60361104#6_0;39.431534;0.000000;12.792116;DEFAULT_VEHTYPE;9.233723;45.476957
72.00;359.287760;48;19786541#1_0;0.463787;0.000000;9.613405;DEFAULT_VEHTYPE;9.230056;45.476797
72.00;179.181786;49;-264485079#2_0;65.994734;0.000000;11.994100;DEFAULT_VEHTYPE;9.234328;45.477860
72.00;89.430339;7;60361104#6_0;62.687807;0.000000;0.509523;DEFAULT_VEHTYPE;9.234091;45.476930
72.00;89.620563;8;23687156#1_0;48.282024;0.000000;13.832721;DEFAULT_VEHTYPE;9.230790;45.479243
72.00;269.430440;9;-60361104#5_0;22.838889;0.000000;10.955167;DEFAULT_VEHTYPE;9.232876;45.476953
73.00;178.954203;12;-263965140#3_0;54.047299;0.000000;14.482026;DEFAULT_VEHTYPE;9.229994;45.477997
73.00;269.474235;13;-60361104#0_0;1.274676;0.000000;4.478650;DEFAULT_VEHTYPE;9.230128;45.476939
73.00;269.433473;14;-60361104#3_0;38.378149;0.000000;11.838790;DEFAULT_VEHTYPE;9.231726;45.476947
73.00;269.433473;16;-60361104#3_0;59.627730;0.000000;11.336304;DEFAULT_VEHTYPE;9.231454;45.476946
73.00;269.205065;18;-59060515#0_0;226.553364;0.000000;12.879433;DEFAULT_VEHTYPE;9.226927;45.476914
73.00;269.185947;2;-59060515#0_0;4.174610;0.000000;12.818806;DEFAULT_VEHTYPE;9.229772;45.476937
73.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
73.00;359.208794;25;263965140#2_0;22.974351;0.000000;10.878387;DEFAULT_VEHTYPE;9.230048;45.477284
73.00;89.430861;26;:5912626798_7_0;0.100366;0.000000;12.544095;DEFAULT_VEHTYPE;9.233170;45.476925
73.00;63.972665;27;:2701614261_7_0;6.390522;0.000000;3.539955;DEFAULT_VEHTYPE;9.234353;45.476952
73.00;89.294166;28;26013446_0;64.653799;0.000000;15.638978;DEFAULT_VEHTYPE;9.235277;45.477279
73.00;89.430339;29;60361104#6_0;72.648925;0.000000;1.899368;DEFAULT_VEHTYPE;9.234218;45.476931
73.00;89.430339;3;60361104#6_0;54.958061;0.000000;0.556026;DEFAULT_VEHTYPE;9.233992;45.476929
73.00;269.462360;30;:5912731014_0_0;1.050222;0.000000;10.142209;DEFAULT_VEHTYPE;9.232298;45.476950
73.00;269.433473;31;-60361104#3_0;16.959277;0.000000;13.536187;DEFAULT_VEHTYPE;9.232000;45.476948
73.00;359.068729;32;211138994#0_0;45.029718;0.000000;12.700365;DEFAULT_VEHTYPE;9.230015;45.478980
73.00;269.428140;33;-60361104#2_0;47.850498;0.000000;9.000715;DEFAULT_VEHTYPE;9.230307;45.476940
73.00;269.430440;36;-60361104#5_0;7.811389;0.000000;13.007539;DEFAULT_VEHTYPE;9.233068;45.476954
73.00;269.430339;38;-60361104#6_0;21.283918;0.000000;10.605797;DEFAULT_VEHTYPE;9.233955;45.476958
73.00;89.367934;39;60361104#2_0;0.036443;0.000000;7.774609;DEFAULT_VEHTYPE;9.230241;45.476911
73.00;89.451440;41;:7037154502_7_0;5.986848;0.000000;13.146036;DEFAULT_VEHTYPE;9.230996;45.476915
73.00;89.220265;42;59060515#2_0;2.979969;0.000000;0.331376;DEFAULT_VEHTYPE;9.229939;45.476909
73.00;269.428140;43;-60361104#2_0;28.312524;0.000000;9.298908;DEFAULT_VEHTYPE;9.230557;45.476941
73.00;89.430339;45;60361104#6_0;46.784354;0.000000;0.627776;DEFAULT_VEHTYPE;9.233887;45.476929
73.00;269.430339;46;-60361104#6_0;52.880983;0.000000;13.449449;DEFAULT_VEHTYPE;9.233551;45.476956
73.00;359.298268;48;19786541#2_0;1.071566;0.000000;6.437780;DEFAULT_VEHTYPE;9.230055;45.476855
73.00;179.134816;49;-264485079#2_0;77.410917;0.000000;11.416183;DEFAULT_VEHTYPE;9.234330;45.477757
73.00;89.430339;7;60361104#6_0;63.146272;0.000000;0.458465;DEFAULT_VEHTYPE;9.234097;45.476930
73.00;89.620563;8;23687156#1_0;63.756221;0.000000;15.474197;DEFAULT_VEHTYPE;9.230988;45.479244
73.00;269.430440;9;-60361104#5_0;34.046844;0.000000;11.207955;DEFAULT_VEHTYPE;9.232733;45.476952
74.00;178.954203;12;-263965140#3_0;68.360471;0.000000;14.313172;DEFAULT_VEHTYPE;9.229997;45.477868
74.00;297.725770;13;:205748236_0_0;5.622733;0.000000;5.788058;DEFAULT_VEHTYPE;9.230064;45.476960
74.00;269.433473;14;-60361104#3_0;50.059000;0.000000;11.680851;DEFAULT_VEHTYPE;9.231577;45.476946
74.00;269.433473;16;-60361104#3_0;71.200923;0.000000;11.573192;DEFAULT_VEHTYPE;9.231306;45.476945
74.00;269.205065;18;-59060515#0_0;239.365206;0.000000;12.811842;DEFAULT_VEHTYPE;9.226763;45.476913
74.00;269.199079;2;-59060515#0_0;18.124452;0.000000;13.949842;DEFAULT_VEHTYPE;9.229593;45.476935
74.00;89.615922;20;329092952_0;222.408966;0.000000;0.000000;DEFAULT_VEHTYPE;9.229884;45.479240
74.00;359.208794;25;263965140#2_0;34.587212;0.000000;11.612861;DEFAULT_VEHTYPE;9.230046;45.477388
74.00;89.438392;26;60361104#6_0;3.091650;0.000000;12.391285;DEFAULT_VEHTYPE;9.233328;45.476926
74.00;17.899492;27;:2701614261_7_0;11.671126;0.000000;5.280604;DEFAULT_VEHTYPE;9.234374;45.476997
74.00;89.414107;29;:1492437131_2_0;2.992667;0.000000;3.763742;DEFAULT_VEHTYPE;9.234266;45.476931
74.00;89.430339;3;60361104#6_0;55.325650;0.000000;0.367589;DEFAULT_VEHTYPE;9.233997;45.476929
74.00;269.433473;30;-60361104#3_0;5.214235;0.000000;11.534013;DEFAULT_VEHTYPE;9.232151;45.476949
74.00;269.433473;31;-60361104#3_0;29.404806;0.000000;12.445530;DEFAULT_VEHTYPE;9.231841;45.476948
